Date,Tweets,Trending,Retweets,Favs,Comments
2017-02-13,Welcome to the   Prime Minister  !,,12000.0,79000.0,8300.0
2017-02-13,Today I will meet with Canadian PM Trudeau and a group of leading business women to discuss women in the workforce. ,,11000.0,70000.0,10000.0
2017-02-14,Obamacare continues to fail. Humana to pull out in 2018. Will repeal replace & save healthcare for ALL Americans.,,16000.0,82000.0,30000.0
2017-02-14,"""Remarks by President Trump at Signing of H.J. Resolution 41n""",,7700.0,43000.0,5000.0
2017-02-14,Great parent-teacher listening session this morning with   Pence &   Secretary  . Watch ,,10000.0,55000.0,8600.0
2017-02-14,The real story here is why are there so many illegal leaks coming out of Washington? Will these leaks be happening as I deal on N.Korea etc?,,24000.0,103000.0,80000.0
2017-02-14,Congratulations to our new   Dr. David Shulkin. Time to take care of Veterans who have fought to protect our country!,,15000.0,85000.0,10000.0
2017-02-14,Congratulations Treasury Secretary Steven Mnuchin!  - watch here ,,10000.0,60000.0,7200.0
2017-02-15,Venezuela should allow Leopoldo Lopez a political prisoner & husband of   (just met w/  ) out of prison immediately.,,51000.0,104000.0,16000.0
2017-02-15,"""Aetna CEO Obamacare in Death Spiral """,,13000.0,55000.0,12000.0
2017-02-15,Join me in Florida this Saturday at 5pm for a rally at the Orlando-Melbourne International Airport!nTickets ,,16000.0,67000.0,23000.0
2017-02-15,Welcome to the United States   Benjamin & Sara!n Joint Press Conference n,,13000.0,70000.0,6400.0
2017-02-15,"""Great listening session with CEOs of the Retail Industry Leaders Association this morning!""",,9800.0,62000.0,8200.0
2017-02-15,"The real scandal here is that classified information is illegally given out by ""intelligence"" like candy. Very un-American!",,29000.0,120000.0,56000.0
2017-02-15,Crimea was TAKEN by Russia during the Obama Administration. Was Obama too soft on Russia?,,23000.0,93000.0,30000.0
2017-02-15,"Thank you to Eli Lake of The Bloomberg View - ""The NSA & FBI...should not interfere in our politics...and is"" Very serious situation for USA",,15000.0,72000.0,17000.0
2017-02-15,Information is being illegally given to the failing   &   by the intelligence community (NSA and FBI?).Just like Russia,"nytimes, washingtonpost",19000.0,74000.0,27000.0
2017-02-15,"""This Russian connection non-sense is merely an attempt to cover-up the many mistakes made in Hillary Clintons losing campaign.""",,25000.0,109000.0,45000.0
2017-02-15,The fake news media is going crazy with their conspiracy theories and blind hatred.   &   are unwatchable.   is great!,"MSNBC, CNN, foxandfriends",24000.0,97000.0,35000.0
2017-02-16,"""Trump signs bill undoing Obama coal mining rule""",,17000.0,87000.0,19000.0
2017-02-16,The Democrats had to come up with a story as to why they lost the election and so badly (306) so they made up a story - RUSSIA. Fake news!,,25000.0,112000.0,57000.0
2017-02-16,"FAKE NEWS media which makes up stories and ""sources"" is far more effective than the discredited Democrats - but they are fading fast!",,18000.0,92000.0,26000.0
2017-02-16,The spotlight has finally been put on the low-life leakers! They will be caught!,,23000.0,117000.0,38000.0
2017-02-16,Leaking and even illegal classified leaking has been a big problem in Washington for years. Failing   (and others) must apologize!,nytimes,16000.0,84000.0,22000.0
2017-02-16,Stock market hits new high with longest winning streak in decades. Great level of confidence and optimism - even before tax plan rollout!,,22000.0,119000.0,16000.0
2017-02-17,"""One of the most effective press conferences Ive ever seen!"" says Rush Limbaugh. Many agree.Yet FAKE MEDIA  calls it differently! Dishonest",,20000.0,112000.0,40000.0
2017-02-17,The FAKE NEWS media (failing          ) is not my enemy it is the enemy of the American People!,"nytimes, NBCNews, ABC, CBS, CNN",50000.0,152000.0,75000.0
2017-02-17,Join me at 1100amnWatch here ,,9100.0,53000.0,12000.0
2017-02-17,General Keith Kellogg who I have known for a long time is very much in play for NSA - as are three others.,,9900.0,65000.0,11000.0
2017-02-17,Thank you for all of the nice statements on the Press Conference yesterday. Rush Limbaugh said one of greatest ever. Fake media not happy!,,24000.0,141000.0,43000.0
2017-02-17,Going to Charleston South Carolina in order to spend time with Boeing and talk jobs! Look forward to it.,,13000.0,93000.0,7400.0
2017-02-17,Despite the long delays by the Democrats in finally approving Dr. Tom Price the repeal and replacement of ObamaCare is moving fast!,,16000.0,96000.0,12000.0
2017-02-18,Will be having many meetings this weekend at The Southern White House. Big 500 P.M. speech in Melbourne Florida. A lot to talk about!,,14000.0,93000.0,32000.0
2017-02-18,"""Dont believe the main stream (fake news) media.The White House is running VERY WELL. I inherited a MESS and am in the process of fixing it.""",,36000.0,173000.0,61000.0
2017-02-18,Looking forward to the Florida rally tomorrow. Big crowd expected!,,13000.0,92000.0,29000.0
2017-02-19,"""My statement as to whats happening in Sweden was in reference to a story that was broadcast on ""  concerning immigrants & Sweden.",FoxNews,24000.0,104000.0,74000.0
2017-02-20,Just named General H.R. McMaster National Security Advisor.,,14000.0,99000.0,12000.0
2017-02-20,HAPPY PRESIDENTS DAY - MAKE AMERICA GREAT AGAIN!,,45000.0,227000.0,44000.0
2017-02-20,Give the public a break - The FAKE NEWS media is trying to say that large scale immigration in Sweden is working out just beautifully. NOT!,,33000.0,132000.0,48000.0
2017-02-21,The so-called angry crowds in home districts of some Republicans are actually in numerous cases planned out by liberal activists. Sad!,,24000.0,109000.0,70000.0
2017-02-21,"""Americans overwhelmingly oppose sanctuary cities""",,22000.0,99000.0,22000.0
2017-02-21,Congratulations to our new National Security Advisor General H.R. McMaster. Video ,,15000.0,88000.0,10000.0
2017-02-22,"""Very much enjoyed my tour of the Smithsonians National Museum of African American History and Culture...A great job done by amazing people!""",,15000.0,109000.0,17000.0
2017-02-22,One thing I will say about Rep. Keith Ellison in his fight to lead the DNC is that he was the one who predicted early that I would win!,,11000.0,74000.0,18000.0
2017-02-23,"""S&P 500 Edges Higher After Trump Renews Jobs Pledge """,,9600.0,52000.0,6700.0
2017-02-24,"""Trump vows to fight epidemic of human trafficking n""",,19000.0,85000.0,11000.0
2017-02-24,Going to CPAC!,,8100.0,66000.0,16000.0
2017-02-24,find the leakers within the FBI itself. Classified information is being given to media that could have a devastating effect on U.S. FIND NOW,,20000.0,94000.0,35000.0
2017-02-24,"The FBI is totally unable to stop the national security ""leakers"" that have permeated our government for a long time. They cant even......",,17000.0,75000.0,18000.0
2017-02-24,Big interview tonight by Henry Kravis at The Business Council of Washington. Looking forward to it!,,7500.0,54000.0,7300.0
2017-02-24,Seven people shot and killed yesterday in Chicago. What is going on there - totally out of control. Chicago needs help!,,21000.0,100000.0,28000.0
2017-02-25,Congratulations to Thomas Perez who has just been named Chairman of the DNC. I could not be happier for him or for the Republican Party!,,26000.0,120000.0,21000.0
2017-02-25,"""I will not be attending the White House Correspondents Association Dinner this year. Please wish everyone well and have a great evening!""",,22000.0,116000.0,60000.0
2017-02-25,Weekly Address from   ,,9200.0,42000.0,6700.0
2017-02-25,Great optimism for future of U.S. business AND JOBS with the DOW having an 11th straight record close. Big tax & regulation cuts coming!,,18000.0,97000.0,16000.0
2017-02-25,The media has not reported that the National Debt in my first month went down by $12 billion vs a $200 billion increase in Obama first mo.,,57000.0,188000.0,48000.0
2017-02-25,Maybe the millions of people who voted to MAKE AMERICA GREAT AGAIN should have their own rally. It would be the biggest of them all!,,32000.0,148000.0,42000.0
2017-02-25,"""FAKE NEWS media knowingly doesnt tell the truth. A great danger to our country. The failing ""  has become a joke. Likewise  . Sad!","nytimes, CNN",24000.0,101000.0,49000.0
2017-02-26,Big dinner with Governors tonight at White House. Much to be discussed including healthcare.,,14000.0,99000.0,20000.0
2017-02-26,Russia talk is FAKE NEWS put out by the Dems and played up by the media in order to mask the big election defeat and the illegal leaks!,,23000.0,105000.0,51000.0
2017-02-26,For first time the failing   will take an ad (a bad one) to help save its failing reputation. Try reporting accurately & fairly!,nytimes,20000.0,101000.0,33000.0
2017-02-26,"The race for DNC Chairman was of course totally ""rigged."" Bernies guy like Bernie himself never had a chance. Clinton demanded Perez!",,17000.0,80000.0,24000.0
2017-02-27,GOP now viewed more favorably than Dems in Trump era (per NBC/WSJ poll) via  ,,13000.0,65000.0,21000.0
2017-02-27,Great meeting with CEOs of leading U.S. health insurance companies who provide great healthcare to the American people.,,14000.0,84000.0,22000.0
2017-02-28,I will be interviewed on   at 600 A.M. Enjoy!,foxandfriends,10000.0,77000.0,24000.0
2017-03-01,THANK YOU!,,25000.0,171000.0,38000.0
2017-03-01, ,,9300.0,59000.0,11000.0
2017-03-01,Join me live at 900 P.M. n  ,,6700.0,51000.0,6900.0
2017-03-02,Since November 8th Election Day the Stock Market has posted $3.2 trillion in GAINS and consumer confidence is at a 15 year high. Jobs!,,34000.0,164000.0,32000.0
2017-03-03,MAKE AMERICA GREAT AGAIN!,,34000.0,115000.0,20000.0
2017-03-03,I hereby demand a second investigation after Schumer of Pelosi for her close ties to Russia and lying about it.,,37000.0,113000.0,36000.0
2017-03-03,We must fix our education system for our kids to Make America Great Again. Wonderful day at Saint Andrew in Orlando.,,15000.0,77000.0,11000.0
2017-03-03,We should start an immediate investigation into   and his ties to Russia and Putin. A total hypocrite!,,51000.0,139000.0,47000.0
2017-03-03,Weekly AddressnJoin me here ,,9200.0,50000.0,7000.0
2017-03-03,It is so pathetic that the Dems have still not approved my full Cabinet.,,25000.0,127000.0,45000.0
2017-03-03,Nick Adams new book Green Card Warrior is a must read. The merit-based system is the way to go. Canada Australia! ,foxandfriends,13000.0,62000.0,9500.0
2017-03-03,"...is all of the illegal leaks of classified and other information. It is a total ""witch hunt!""",,16000.0,86000.0,30000.0
2017-03-03,...to win. The Democrats are overplaying their hand. They lost the election and now they have lost their grip on reality. The real story...,,21000.0,101000.0,18000.0
2017-03-03,...intentional. This whole narrative is a way of saving face for Democrats losing an election that everyone thought they were supposed.....,,16000.0,83000.0,14000.0
2017-03-03,Jeff Sessions is an honest man. He did not say anything wrong. He could have stated his response more accurately but it was clearly not....,,18000.0,94000.0,20000.0
2017-03-04,"""Arnold Schwarzenegger isnt voluntarily leaving the Apprentice he was fired by his bad (pathetic) ratings not by me. Sad end to great show""",,21000.0,98000.0,55000.0
2017-03-04,How low has President Obama gone to tapp my phones during the very sacred election process. This is Nixon/Watergate. Bad (or sick) guy!,,56000.0,159000.0,99000.0
2017-03-04,"""Id bet a good lawyer could make a great case out of the fact that President Obama was tapping my phones in October just prior to Election!""",,37000.0,126000.0,39000.0
2017-03-04,"Is it legal for a sitting President to be ""wire tapping"" a race for president prior to an election? Turned down by court earlier. A NEW LOW!",,41000.0,123000.0,30000.0
2017-03-04,Just out The same Russian Ambassador that met Jeff Sessions visited the Obama White House 22 times and 4 times last year alone.,,34000.0,112000.0,22000.0
2017-03-04,"Terrible! Just found out that Obama had my ""wires tapped"" in Trump Tower just before the victory. Nothing found. This is McCarthyism!",,54000.0,140000.0,47000.0
2017-03-04,The first meeting Jeff Sessions had with the Russian Amb was set up by the Obama Administration under education program for 100 Ambs......,,22000.0,81000.0,8900.0
2017-03-05,Thank you for the great rallies all across the country. Tremendous support. Make America Great Again!,,28000.0,160000.0,43000.0
